-BEGIN HEADER-
NASA/POWER Source Native Resolution Daily Data 
Dates (month/day/year): 01/01/2025 through 12/31/2025 in LST
Location: Regional 
elevation from MERRA-2: Average for 0.5 x 0.625 degree lat/lon region = na meters
The value for missing source data that cannot be computed or is outside of the sources availability range: -999 
parameter(s): 
ALLSKY_KT     CERES SYN1deg All Sky Insolation Clearness Index (dimensionless) 
-END HEADER-
LAT,LON,YEAR,MO,DY,ALLSKY_KT
28.5,76.5,2025,3,21,0.68
28.5,77.5,2025,3,21,0.68
29.5,75.5,2025,3,21,0.7
29.5,76.5,2025,3,21,0.72
29.5,77.5,2025,3,21,0.72
30.5,75.5,2025,3,21,0.73
30.5,76.5,2025,3,21,0.75
30.5,77.5,2025,3,21,0.74
28.5,75.5,2025,3,22,0.74
28.5,76.5,2025,3,22,0.69
28.5,77.5,2025,3,22,0.63
29.5,75.5,2025,3,22,0.71
29.5,76.5,2025,3,22,0.68
29.5,77.5,2025,3,22,0.68
30.5,75.5,2025,3,22,0.72
30.5,76.5,2025,3,22,0.74
30.5,77.5,2025,3,22,0.72
28.5,75.5,2025,3,23,0.75
28.5,76.5,2025,3,23,0.71
28.5,77.5,2025,3,23,0.71
29.5,75.5,2025,3,23,0.71
29.5,76.5,2025,3,23,0.67
29.5,77.5,2025,3,23,0.67
30.5,75.5,2025,3,23,0.72
30.5,76.5,2025,3,23,0.73
30.5,77.5,2025,3,23,0.75
28.5,75.5,2025,3,24,0.74
28.5,76.5,2025,3,24,0.72
28.5,77.5,2025,3,24,0.72
29.5,75.5,2025,3,24,0.69
29.5,76.5,2025,3,24,0.66
29.5,77.5,2025,3,24,0.66
30.5,75.5,2025,3,24,0.7
30.5,76.5,2025,3,24,0.73
30.5,77.5,2025,3,24,0.73
28.5,75.5,2025,3,25,0.71
28.5,76.5,2025,3,25,0.69
28.5,77.5,2025,3,25,0.7
29.5,75.5,2025,3,25,0.67
29.5,76.5,2025,3,25,0.65
29.5,77.5,2025,3,25,0.65
30.5,75.5,2025,3,25,0.67
30.5,76.5,2025,3,25,0.71
30.5,77.5,2025,3,25,0.72
28.5,75.5,2025,3,26,0.69
28.5,76.5,2025,3,26,0.68
28.5,77.5,2025,3,26,0.68
29.5,75.5,2025,3,26,0.63
29.5,76.5,2025,3,26,0.64
29.5,77.5,2025,3,26,0.65
30.5,75.5,2025,3,26,0.51
30.5,76.5,2025,3,26,0.59
30.5,77.5,2025,3,26,0.61
28.5,75.5,2025,3,27,0.68
28.5,76.5,2025,3,27,0.65
28.5,77.5,2025,3,27,0.6
29.5,75.5,2025,3,27,0.62
29.5,76.5,2025,3,27,0.57
29.5,77.5,2025,3,27,0.58
30.5,75.5,2025,3,27,0.65
30.5,76.5,2025,3,27,0.62
30.5,77.5,2025,3,27,0.61
28.5,75.5,2025,3,28,0.78
28.5,76.5,2025,3,28,0.75
28.5,77.5,2025,3,28,0.74
29.5,75.5,2025,3,28,0.74
29.5,76.5,2025,3,28,0.73
29.5,77.5,2025,3,28,0.72
30.5,75.5,2025,3,28,0.74
30.5,76.5,2025,3,28,0.76
30.5,77.5,2025,3,28,0.76
28.5,75.5,2025,3,29,0.63
28.5,76.5,2025,3,29,0.63
28.5,77.5,2025,3,29,0.63
29.5,75.5,2025,3,29,0.62
29.5,76.5,2025,3,29,0.63
29.5,77.5,2025,3,29,0.65
30.5,75.5,2025,3,29,0.73
30.5,76.5,2025,3,29,0.7
30.5,77.5,2025,3,29,0.69
28.5,75.5,2025,3,30,0.77
28.5,76.5,2025,3,30,0.74
28.5,77.5,2025,3,30,0.74
29.5,75.5,2025,3,30,0.75
29.5,76.5,2025,3,30,0.75
29.5,77.5,2025,3,30,0.75
30.5,75.5,2025,3,30,0.74
30.5,76.5,2025,3,30,0.77
30.5,77.5,2025,3,30,0.76
28.5,75.5,2025,3,31,0.76
28.5,76.5,2025,3,31,0.75
28.5,77.5,2025,3,31,0.75
29.5,75.5,2025,3,31,0.74
29.5,76.5,2025,3,31,0.73
29.5,77.5,2025,3,31,0.73
30.5,75.5,2025,3,31,0.74
30.5,76.5,2025,3,31,0.77
30.5,77.5,2025,3,31,0.77
28.5,75.5,2025,4,1,0.75
28.5,76.5,2025,4,1,0.72
28.5,77.5,2025,4,1,0.73
29.5,75.5,2025,4,1,0.73
29.5,76.5,2025,4,1,0.72
29.5,77.5,2025,4,1,0.72
30.5,75.5,2025,4,1,0.76
30.5,76.5,2025,4,1,0.77
30.5,77.5,2025,4,1,0.78
28.5,75.5,2025,4,2,0.74
28.5,76.5,2025,4,2,0.72
28.5,77.5,2025,4,2,0.72
29.5,75.5,2025,4,2,0.71
29.5,76.5,2025,4,2,0.72
29.5,77.5,2025,4,2,0.7
30.5,75.5,2025,4,2,0.72
30.5,76.5,2025,4,2,0.76
30.5,77.5,2025,4,2,0.77
28.5,75.5,2025,4,3,0.56
28.5,76.5,2025,4,3,0.6
28.5,77.5,2025,4,3,0.66
29.5,75.5,2025,4,3,0.59
29.5,76.5,2025,4,3,0.65
29.5,77.5,2025,4,3,0.69
30.5,75.5,2025,4,3,0.61
30.5,76.5,2025,4,3,0.71
30.5,77.5,2025,4,3,0.71
28.5,75.5,2025,4,4,0.69
28.5,76.5,2025,4,4,0.67
28.5,77.5,2025,4,4,0.67
29.5,75.5,2025,4,4,0.68
29.5,76.5,2025,4,4,0.68
29.5,77.5,2025,4,4,0.68
30.5,75.5,2025,4,4,0.7
30.5,76.5,2025,4,4,0.72
30.5,77.5,2025,4,4,0.73
28.5,75.5,2025,4,5,0.72
28.5,76.5,2025,4,5,0.71
28.5,77.5,2025,4,5,0.72
29.5,75.5,2025,4,5,0.71
29.5,76.5,2025,4,5,0.72
29.5,77.5,2025,4,5,0.71
30.5,75.5,2025,4,5,0.71
30.5,76.5,2025,4,5,0.71
30.5,77.5,2025,4,5,0.74
28.5,75.5,2025,4,6,0.71
28.5,76.5,2025,4,6,0.7
28.5,77.5,2025,4,6,0.7
29.5,75.5,2025,4,6,0.69
29.5,76.5,2025,4,6,0.68
29.5,77.5,2025,4,6,0.68
30.5,75.5,2025,4,6,0.69
30.5,76.5,2025,4,6,0.7
30.5,77.5,2025,4,6,0.73
28.5,75.5,2025,4,7,0.71
28.5,76.5,2025,4,7,0.68
28.5,77.5,2025,4,7,0.68
29.5,75.5,2025,4,7,0.67
29.5,76.5,2025,4,7,0.66
29.5,77.5,2025,4,7,0.65
30.5,75.5,2025,4,7,0.66
30.5,76.5,2025,4,7,0.66
30.5,77.5,2025,4,7,0.68
28.5,75.5,2025,4,8,0.69
28.5,76.5,2025,4,8,0.66
28.5,77.5,2025,4,8,0.66
29.5,75.5,2025,4,8,0.62
29.5,76.5,2025,4,8,0.61
29.5,77.5,2025,4,8,0.61
30.5,75.5,2025,4,8,0.63
30.5,76.5,2025,4,8,0.65
30.5,77.5,2025,4,8,0.63
28.5,75.5,2025,4,9,0.67
28.5,76.5,2025,4,9,0.64
28.5,77.5,2025,4,9,0.63
29.5,75.5,2025,4,9,0.55
29.5,76.5,2025,4,9,0.55
29.5,77.5,2025,4,9,0.55
30.5,75.5,2025,4,9,0.57
30.5,76.5,2025,4,9,0.59
30.5,77.5,2025,4,9,0.58
28.5,75.5,2025,4,10,0.53
28.5,76.5,2025,4,10,0.52
28.5,77.5,2025,4,10,0.54
29.5,75.5,2025,4,10,0.52
29.5,76.5,2025,4,10,0.5
29.5,77.5,2025,4,10,0.56
30.5,75.5,2025,4,10,0.57
30.5,76.5,2025,4,10,0.61
30.5,77.5,2025,4,10,0.6
28.5,75.5,2025,4,11,0.54
28.5,76.5,2025,4,11,0.56
28.5,77.5,2025,4,11,0.58
29.5,75.5,2025,4,11,0.46
29.5,76.5,2025,4,11,0.54
29.5,77.5,2025,4,11,0.63
30.5,75.5,2025,4,11,0.46
30.5,76.5,2025,4,11,0.59
30.5,77.5,2025,4,11,0.6
28.5,75.5,2025,4,12,0.64
28.5,76.5,2025,4,12,0.63
28.5,77.5,2025,4,12,0.64
29.5,75.5,2025,4,12,0.64
29.5,76.5,2025,4,12,0.61
29.5,77.5,2025,4,12,0.63
30.5,75.5,2025,4,12,0.63
30.5,76.5,2025,4,12,0.58
30.5,77.5,2025,4,12,0.44
28.5,75.5,2025,4,13,0.7
28.5,76.5,2025,4,13,0.66
28.5,77.5,2025,4,13,0.64
29.5,75.5,2025,4,13,0.66
29.5,76.5,2025,4,13,0.66
29.5,77.5,2025,4,13,0.67
30.5,75.5,2025,4,13,0.68
30.5,76.5,2025,4,13,0.7
30.5,77.5,2025,4,13,0.7
28.5,75.5,2025,4,14,0.69
28.5,76.5,2025,4,14,0.67
28.5,77.5,2025,4,14,0.67
29.5,75.5,2025,4,14,0.65
29.5,76.5,2025,4,14,0.66
29.5,77.5,2025,4,14,0.65
30.5,75.5,2025,4,14,0.66
30.5,76.5,2025,4,14,0.68
30.5,77.5,2025,4,14,0.66
28.5,75.5,2025,4,15,0.66
28.5,76.5,2025,4,15,0.63
28.5,77.5,2025,4,15,0.63
29.5,75.5,2025,4,15,0.61
29.5,76.5,2025,4,15,0.61
29.5,77.5,2025,4,15,0.6
30.5,75.5,2025,4,15,0.6
30.5,76.5,2025,4,15,0.59
30.5,77.5,2025,4,15,0.49
28.5,75.5,2025,4,16,0.65
28.5,76.5,2025,4,16,0.6
28.5,77.5,2025,4,16,0.6
29.5,75.5,2025,4,16,0.56
29.5,76.5,2025,4,16,0.56
29.5,77.5,2025,4,16,0.54
30.5,75.5,2025,4,16,0.59
30.5,76.5,2025,4,16,0.56
30.5,77.5,2025,4,16,0.51
28.5,75.5,2025,4,17,0.66
28.5,76.5,2025,4,17,0.64
28.5,77.5,2025,4,17,0.62
29.5,75.5,2025,4,17,0.6
29.5,76.5,2025,4,17,0.6
29.5,77.5,2025,4,17,0.61
30.5,75.5,2025,4,17,0.64
30.5,76.5,2025,4,17,0.69
30.5,77.5,2025,4,17,0.7
28.5,75.5,2025,4,18,0.67
28.5,76.5,2025,4,18,0.63
28.5,77.5,2025,4,18,0.63
29.5,75.5,2025,4,18,0.59
29.5,76.5,2025,4,18,0.6
29.5,77.5,2025,4,18,0.61
30.5,75.5,2025,4,18,0.55
30.5,76.5,2025,4,18,0.64
30.5,77.5,2025,4,18,0.69
28.5,75.5,2025,4,19,0.71
28.5,76.5,2025,4,19,0.64
28.5,77.5,2025,4,19,0.61
29.5,75.5,2025,4,19,0.63
29.5,76.5,2025,4,19,0.59
29.5,77.5,2025,4,19,0.57
30.5,75.5,2025,4,19,0.56
30.5,76.5,2025,4,19,0.57
30.5,77.5,2025,4,19,0.58
28.5,75.5,2025,4,20,0.63
28.5,76.5,2025,4,20,0.59
28.5,77.5,2025,4,20,0.6
29.5,75.5,2025,4,20,0.58
29.5,76.5,2025,4,20,0.54
29.5,77.5,2025,4,20,0.58
30.5,75.5,2025,4,20,0.55
30.5,76.5,2025,4,20,0.53
30.5,77.5,2025,4,20,0.54
28.5,75.5,2025,4,21,0.74
28.5,76.5,2025,4,21,0.64
28.5,77.5,2025,4,21,0.61
29.5,75.5,2025,4,21,0.61
29.5,76.5,2025,4,21,0.58
29.5,77.5,2025,4,21,0.54
30.5,75.5,2025,4,21,0.56
30.5,76.5,2025,4,21,0.56
30.5,77.5,2025,4,21,0.54
28.5,75.5,2025,4,22,0.75
28.5,76.5,2025,4,22,0.72
28.5,77.5,2025,4,22,0.72
29.5,75.5,2025,4,22,0.67
29.5,76.5,2025,4,22,0.67
29.5,77.5,2025,4,22,0.66
30.5,75.5,2025,4,22,0.66
30.5,76.5,2025,4,22,0.69
30.5,77.5,2025,4,22,0.7
28.5,75.5,2025,4,23,0.75
28.5,76.5,2025,4,23,0.72
28.5,77.5,2025,4,23,0.71
29.5,75.5,2025,4,23,0.7
29.5,76.5,2025,4,23,0.69
29.5,77.5,2025,4,23,0.69
30.5,75.5,2025,4,23,0.7
30.5,76.5,2025,4,23,0.74
30.5,77.5,2025,4,23,0.76
28.5,75.5,2025,4,24,0.73
28.5,76.5,2025,4,24,0.72
28.5,77.5,2025,4,24,0.73
29.5,75.5,2025,4,24,0.69
29.5,76.5,2025,4,24,0.69
29.5,77.5,2025,4,24,0.68
30.5,75.5,2025,4,24,0.72
30.5,76.5,2025,4,24,0.73
30.5,77.5,2025,4,24,0.76
28.5,75.5,2025,4,25,0.71
28.5,76.5,2025,4,25,0.7
28.5,77.5,2025,4,25,0.69
29.5,75.5,2025,4,25,0.68
29.5,76.5,2025,4,25,0.69
29.5,77.5,2025,4,25,0.67
30.5,75.5,2025,4,25,0.71
30.5,76.5,2025,4,25,0.71
30.5,77.5,2025,4,25,0.72
28.5,75.5,2025,4,26,0.42
28.5,76.5,2025,4,26,0.47
28.5,77.5,2025,4,26,0.57
29.5,75.5,2025,4,26,0.52
29.5,76.5,2025,4,26,0.56
29.5,77.5,2025,4,26,0.62
30.5,75.5,2025,4,26,0.67
30.5,76.5,2025,4,26,0.7
30.5,77.5,2025,4,26,0.74
28.5,75.5,2025,4,27,0.65
28.5,76.5,2025,4,27,0.61
28.5,77.5,2025,4,27,0.6
29.5,75.5,2025,4,27,0.62
29.5,76.5,2025,4,27,0.63
29.5,77.5,2025,4,27,0.63
30.5,75.5,2025,4,27,0.65
30.5,76.5,2025,4,27,0.67
30.5,77.5,2025,4,27,0.68
28.5,75.5,2025,4,28,0.72
28.5,76.5,2025,4,28,0.64
28.5,77.5,2025,4,28,0.6
29.5,75.5,2025,4,28,0.64
29.5,76.5,2025,4,28,0.6
29.5,77.5,2025,4,28,0.6
30.5,75.5,2025,4,28,0.67
30.5,76.5,2025,4,28,0.66
30.5,77.5,2025,4,28,0.68
28.5,75.5,2025,4,29,0.69
28.5,76.5,2025,4,29,0.63
28.5,77.5,2025,4,29,0.62
29.5,75.5,2025,4,29,0.63
29.5,76.5,2025,4,29,0.61
29.5,77.5,2025,4,29,0.6
30.5,75.5,2025,4,29,0.63
30.5,76.5,2025,4,29,0.64
30.5,77.5,2025,4,29,0.64
28.5,75.5,2025,4,30,0.64
28.5,76.5,2025,4,30,0.6
28.5,77.5,2025,4,30,0.6
29.5,75.5,2025,4,30,0.57
29.5,76.5,2025,4,30,0.55
29.5,77.5,2025,4,30,0.6
30.5,75.5,2025,4,30,0.56
30.5,76.5,2025,4,30,0.62
30.5,77.5,2025,4,30,0.61
28.5,75.5,2025,5,1,0.62
28.5,76.5,2025,5,1,0.58
28.5,77.5,2025,5,1,0.56
29.5,75.5,2025,5,1,0.54
29.5,76.5,2025,5,1,0.55
29.5,77.5,2025,5,1,0.54
30.5,75.5,2025,5,1,0.49
30.5,76.5,2025,5,1,0.53
30.5,77.5,2025,5,1,0.45
28.5,75.5,2025,5,2,0.58
28.5,76.5,2025,5,2,0.46
28.5,77.5,2025,5,2,0.32
29.5,75.5,2025,5,2,0.5
29.5,76.5,2025,5,2,0.36
29.5,77.5,2025,5,2,0.26
30.5,75.5,2025,5,2,0.38
30.5,76.5,2025,5,2,0.25
30.5,77.5,2025,5,2,0.2
28.5,75.5,2025,5,3,0.54
28.5,76.5,2025,5,3,0.55
28.5,77.5,2025,5,3,0.5
29.5,75.5,2025,5,3,0.57
29.5,76.5,2025,5,3,0.56
29.5,77.5,2025,5,3,0.56
30.5,75.5,2025,5,3,0.54
30.5,76.5,2025,5,3,0.58
30.5,77.5,2025,5,3,0.55
28.5,75.5,2025,5,4,0.44
28.5,76.5,2025,5,4,0.52
28.5,77.5,2025,5,4,0.47
29.5,75.5,2025,5,4,0.46
29.5,76.5,2025,5,4,0.43
29.5,77.5,2025,5,4,0.52
30.5,75.5,2025,5,4,0.5
30.5,76.5,2025,5,4,0.52
30.5,77.5,2025,5,4,0.49
28.5,75.5,2025,5,5,0.57
28.5,76.5,2025,5,5,0.47
28.5,77.5,2025,5,5,0.39
29.5,75.5,2025,5,5,0.47
29.5,76.5,2025,5,5,0.43
29.5,77.5,2025,5,5,0.4
30.5,75.5,2025,5,5,0.39
30.5,76.5,2025,5,5,0.33
30.5,77.5,2025,5,5,0.28
28.5,75.5,2025,5,6,0.5
28.5,76.5,2025,5,6,0.51
28.5,77.5,2025,5,6,0.58
29.5,75.5,2025,5,6,0.49
29.5,76.5,2025,5,6,0.54
29.5,77.5,2025,5,6,0.54
30.5,75.5,2025,5,6,0.5
30.5,76.5,2025,5,6,0.53
30.5,77.5,2025,5,6,0.52
28.5,75.5,2025,5,7,0.49
28.5,76.5,2025,5,7,0.46
28.5,77.5,2025,5,7,0.47
29.5,75.5,2025,5,7,0.53
29.5,76.5,2025,5,7,0.51
29.5,77.5,2025,5,7,0.54
30.5,75.5,2025,5,7,0.47
30.5,76.5,2025,5,7,0.52
30.5,77.5,2025,5,7,0.49
28.5,75.5,2025,5,8,0.48
28.5,76.5,2025,5,8,0.51
28.5,77.5,2025,5,8,0.51
29.5,75.5,2025,5,8,0.51
29.5,76.5,2025,5,8,0.49
29.5,77.5,2025,5,8,0.57
30.5,75.5,2025,5,8,0.39
30.5,76.5,2025,5,8,0.5
30.5,77.5,2025,5,8,0.52
28.5,75.5,2025,5,9,0.54
28.5,76.5,2025,5,9,0.49
28.5,77.5,2025,5,9,0.54
29.5,75.5,2025,5,9,0.47
29.5,76.5,2025,5,9,0.47
29.5,77.5,2025,5,9,0.56
30.5,75.5,2025,5,9,0.48
30.5,76.5,2025,5,9,0.53
30.5,77.5,2025,5,9,0.55
28.5,75.5,2025,5,10,0.51
28.5,76.5,2025,5,10,0.43
28.5,77.5,2025,5,10,0.41
29.5,75.5,2025,5,10,0.48
29.5,76.5,2025,5,10,0.44
29.5,77.5,2025,5,10,0.42
30.5,75.5,2025,5,10,0.51
30.5,76.5,2025,5,10,0.49
30.5,77.5,2025,5,10,0.42
28.5,75.5,2025,5,11,0.59
28.5,76.5,2025,5,11,0.6
28.5,77.5,2025,5,11,0.6
29.5,75.5,2025,5,11,0.57
29.5,76.5,2025,5,11,0.64
29.5,77.5,2025,5,11,0.61
30.5,75.5,2025,5,11,0.56
30.5,76.5,2025,5,11,0.67
30.5,77.5,2025,5,11,0.66
28.5,75.5,2025,5,12,0.64
28.5,76.5,2025,5,12,0.64
28.5,77.5,2025,5,12,0.63
29.5,75.5,2025,5,12,0.62
29.5,76.5,2025,5,12,0.62
29.5,77.5,2025,5,12,0.65
30.5,75.5,2025,5,12,0.62
30.5,76.5,2025,5,12,0.68
30.5,77.5,2025,5,12,0.62
28.5,75.5,2025,5,13,0.62
28.5,76.5,2025,5,13,0.57
28.5,77.5,2025,5,13,0.57
29.5,75.5,2025,5,13,0.53
29.5,76.5,2025,5,13,0.59
29.5,77.5,2025,5,13,0.62
30.5,75.5,2025,5,13,0.57
30.5,76.5,2025,5,13,0.64
30.5,77.5,2025,5,13,0.68
28.5,75.5,2025,5,14,0.66
28.5,76.5,2025,5,14,0.64
28.5,77.5,2025,5,14,0.64
29.5,75.5,2025,5,14,0.63
29.5,76.5,2025,5,14,0.62
29.5,77.5,2025,5,14,0.64
30.5,75.5,2025,5,14,0.65
30.5,76.5,2025,5,14,0.71
30.5,77.5,2025,5,14,0.73
28.5,75.5,2025,5,15,0.67
28.5,76.5,2025,5,15,0.64
28.5,77.5,2025,5,15,0.64
29.5,75.5,2025,5,15,0.63
29.5,76.5,2025,5,15,0.64
29.5,77.5,2025,5,15,0.65
30.5,75.5,2025,5,15,0.65
30.5,76.5,2025,5,15,0.69
30.5,77.5,2025,5,15,0.72
28.5,75.5,2025,5,16,0.69
28.5,76.5,2025,5,16,0.63
28.5,77.5,2025,5,16,0.63
29.5,75.5,2025,5,16,0.63
29.5,76.5,2025,5,16,0.59
29.5,77.5,2025,5,16,0.6
30.5,75.5,2025,5,16,0.63
30.5,76.5,2025,5,16,0.6
30.5,77.5,2025,5,16,0.61
28.5,75.5,2025,5,17,0.67
28.5,76.5,2025,5,17,0.63
28.5,77.5,2025,5,17,0.57
29.5,75.5,2025,5,17,0.65
29.5,76.5,2025,5,17,0.61
29.5,77.5,2025,5,17,0.6
30.5,75.5,2025,5,17,0.63
30.5,76.5,2025,5,17,0.64
30.5,77.5,2025,5,17,0.66
28.5,75.5,2025,5,18,0.66
28.5,76.5,2025,5,18,0.64
28.5,77.5,2025,5,18,0.65
29.5,75.5,2025,5,18,0.65
29.5,76.5,2025,5,18,0.61
29.5,77.5,2025,5,18,0.6
30.5,75.5,2025,5,18,0.63
30.5,76.5,2025,5,18,0.64
30.5,77.5,2025,5,18,0.61
28.5,75.5,2025,5,19,0.66
28.5,76.5,2025,5,19,0.6
28.5,77.5,2025,5,19,0.58
29.5,75.5,2025,5,19,0.58
29.5,76.5,2025,5,19,0.58
29.5,77.5,2025,5,19,0.58
30.5,75.5,2025,5,19,0.57
30.5,76.5,2025,5,19,0.62
30.5,77.5,2025,5,19,0.61
28.5,75.5,2025,5,20,0.64
28.5,76.5,2025,5,20,0.62
28.5,77.5,2025,5,20,0.61
29.5,75.5,2025,5,20,0.59
29.5,76.5,2025,5,20,0.6
29.5,77.5,2025,5,20,0.6
30.5,75.5,2025,5,20,0.61
30.5,76.5,2025,5,20,0.66
30.5,77.5,2025,5,20,0.62
28.5,75.5,2025,5,21,0.67
28.5,76.5,2025,5,21,0.63
28.5,77.5,2025,5,21,0.62
29.5,75.5,2025,5,21,0.6
29.5,76.5,2025,5,21,0.57
29.5,77.5,2025,5,21,0.58
30.5,75.5,2025,5,21,0.61
30.5,76.5,2025,5,21,0.57
30.5,77.5,2025,5,21,0.49
28.5,75.5,2025,5,22,0.67
28.5,76.5,2025,5,22,0.61
28.5,77.5,2025,5,22,0.61
29.5,75.5,2025,5,22,0.61
29.5,76.5,2025,5,22,0.6
29.5,77.5,2025,5,22,0.58
30.5,75.5,2025,5,22,0.65
30.5,76.5,2025,5,22,0.64
30.5,77.5,2025,5,22,0.63
28.5,75.5,2025,5,23,0.66
28.5,76.5,2025,5,23,0.63
28.5,77.5,2025,5,23,0.61
29.5,75.5,2025,5,23,0.64
29.5,76.5,2025,5,23,0.61
29.5,77.5,2025,5,23,0.63
30.5,75.5,2025,5,23,0.62
30.5,76.5,2025,5,23,0.65
30.5,77.5,2025,5,23,0.64
28.5,75.5,2025,5,24,0.63
28.5,76.5,2025,5,24,0.56
28.5,77.5,2025,5,24,0.56
29.5,75.5,2025,5,24,0.58
29.5,76.5,2025,5,24,0.59
29.5,77.5,2025,5,24,0.59
30.5,75.5,2025,5,24,0.59
30.5,76.5,2025,5,24,0.64
30.5,77.5,2025,5,24,0.57
28.5,75.5,2025,5,25,0.64
28.5,76.5,2025,5,25,0.51
28.5,77.5,2025,5,25,0.36
29.5,75.5,2025,5,25,0.61
29.5,76.5,2025,5,25,0.51
29.5,77.5,2025,5,25,0.28
30.5,75.5,2025,5,25,0.66
30.5,76.5,2025,5,25,0.53
30.5,77.5,2025,5,25,0.21
28.5,75.5,2025,5,26,0.58
28.5,76.5,2025,5,26,0.51
28.5,77.5,2025,5,26,0.5
29.5,75.5,2025,5,26,0.56
29.5,76.5,2025,5,26,0.59
29.5,77.5,2025,5,26,0.61
30.5,75.5,2025,5,26,0.63
30.5,76.5,2025,5,26,0.67
30.5,77.5,2025,5,26,0.66
28.5,75.5,2025,5,27,0.57
28.5,76.5,2025,5,27,0.59
28.5,77.5,2025,5,27,0.59
29.5,75.5,2025,5,27,0.59
29.5,76.5,2025,5,27,0.64
29.5,77.5,2025,5,27,0.64
30.5,75.5,2025,5,27,0.57
30.5,76.5,2025,5,27,0.6
30.5,77.5,2025,5,27,0.59
28.5,75.5,2025,5,28,0.55
28.5,76.5,2025,5,28,0.5
28.5,77.5,2025,5,28,0.53
29.5,75.5,2025,5,28,0.51
29.5,76.5,2025,5,28,0.51
29.5,77.5,2025,5,28,0.49
30.5,75.5,2025,5,28,0.55
30.5,76.5,2025,5,28,0.55
30.5,77.5,2025,5,28,0.48
28.5,75.5,2025,5,29,0.47
28.5,76.5,2025,5,29,0.39
28.5,77.5,2025,5,29,0.41
29.5,75.5,2025,5,29,0.55
29.5,76.5,2025,5,29,0.52
29.5,77.5,2025,5,29,0.51
30.5,75.5,2025,5,29,0.62
30.5,76.5,2025,5,29,0.64
30.5,77.5,2025,5,29,0.65
28.5,75.5,2025,5,30,0.46
28.5,76.5,2025,5,30,0.34
28.5,77.5,2025,5,30,0.35
29.5,75.5,2025,5,30,0.41
29.5,76.5,2025,5,30,0.24
29.5,77.5,2025,5,30,0.29
30.5,75.5,2025,5,30,0.54
30.5,76.5,2025,5,30,0.43
30.5,77.5,2025,5,30,0.33
28.5,75.5,2025,5,31,0.48
28.5,76.5,2025,5,31,0.45
28.5,77.5,2025,5,31,0.52
29.5,75.5,2025,5,31,0.46
29.5,76.5,2025,5,31,0.5
29.5,77.5,2025,5,31,0.56
30.5,75.5,2025,5,31,0.52
30.5,76.5,2025,5,31,0.6
30.5,77.5,2025,5,31,0.65
28.5,75.5,2025,6,1,0.51
28.5,76.5,2025,6,1,0.42
28.5,77.5,2025,6,1,0.44
29.5,75.5,2025,6,1,0.52
29.5,76.5,2025,6,1,0.5
29.5,77.5,2025,6,1,0.52
30.5,75.5,2025,6,1,0.63
30.5,76.5,2025,6,1,0.66
30.5,77.5,2025,6,1,0.65
28.5,75.5,2025,6,2,0.41
28.5,76.5,2025,6,2,0.49
28.5,77.5,2025,6,2,0.55
29.5,75.5,2025,6,2,0.53
29.5,76.5,2025,6,2,0.56
29.5,77.5,2025,6,2,0.61
30.5,75.5,2025,6,2,0.66
30.5,76.5,2025,6,2,0.68
30.5,77.5,2025,6,2,0.63
28.5,75.5,2025,6,3,0.36
28.5,76.5,2025,6,3,0.36
28.5,77.5,2025,6,3,0.38
29.5,75.5,2025,6,3,0.53
29.5,76.5,2025,6,3,0.54
29.5,77.5,2025,6,3,0.53
30.5,75.5,2025,6,3,0.61
30.5,76.5,2025,6,3,0.67
30.5,77.5,2025,6,3,0.51
28.5,75.5,2025,6,4,0.31
28.5,76.5,2025,6,4,0.42
28.5,77.5,2025,6,4,0.47
29.5,75.5,2025,6,4,0.52
29.5,76.5,2025,6,4,0.57
29.5,77.5,2025,6,4,0.57
30.5,75.5,2025,6,4,0.62
30.5,76.5,2025,6,4,0.65
30.5,77.5,2025,6,4,0.55
28.5,75.5,2025,6,5,0.59
28.5,76.5,2025,6,5,0.56
28.5,77.5,2025,6,5,0.61
29.5,75.5,2025,6,5,0.54
29.5,76.5,2025,6,5,0.58
29.5,77.5,2025,6,5,0.63
30.5,75.5,2025,6,5,0.61
30.5,76.5,2025,6,5,0.68
30.5,77.5,2025,6,5,0.65
28.5,75.5,2025,6,6,0.65
28.5,76.5,2025,6,6,0.61
28.5,77.5,2025,6,6,0.59
29.5,75.5,2025,6,6,0.6
29.5,76.5,2025,6,6,0.6
29.5,77.5,2025,6,6,0.61
30.5,75.5,2025,6,6,0.62
30.5,76.5,2025,6,6,0.66
30.5,77.5,2025,6,6,0.66
28.5,75.5,2025,6,7,0.65
28.5,76.5,2025,6,7,0.59
28.5,77.5,2025,6,7,0.59
29.5,75.5,2025,6,7,0.59
29.5,76.5,2025,6,7,0.54
29.5,77.5,2025,6,7,0.56
30.5,75.5,2025,6,7,0.6
30.5,76.5,2025,6,7,0.61
30.5,77.5,2025,6,7,0.62
28.5,75.5,2025,6,8,0.65
28.5,76.5,2025,6,8,0.57
28.5,77.5,2025,6,8,0.57
29.5,75.5,2025,6,8,0.6
29.5,76.5,2025,6,8,0.56
29.5,77.5,2025,6,8,0.56
30.5,75.5,2025,6,8,0.61
30.5,76.5,2025,6,8,0.65
30.5,77.5,2025,6,8,0.63
28.5,75.5,2025,6,9,0.67
28.5,76.5,2025,6,9,0.63
28.5,77.5,2025,6,9,0.62
29.5,75.5,2025,6,9,0.63
29.5,76.5,2025,6,9,0.61
